adm_cd,adm_nm,sgis_adm_cd,sgis_adm_nm
4721061000,휴천3동,37060610,휴천3동
4721062000,가흥1동,37060620,가흥1동
4721063000,가흥2동,37060630,가흥2동
4723025000,금호읍,37070110,금호읍
4723031000,청통면,37070310,청통면
4723032000,신녕면,37070320,신녕면
4723033000,화산면,37070330,화산면
4723034000,화북면,37070340,화북면
4723035000,화남면,37070350,화남면
4723036000,자양면,37070360,자양면
4723037000,임고면,37070370,임고면
4723038000,고경면,37070380,고경면
4723039000,북안면,37070390,북안면
4723040000,대창면,37070400,대창면
4723051000,동부동,37070510,동부동
4723052000,중앙동,37070520,중앙동
4723053500,서부동,37070530,서부동
4723054000,완산동,37070540,완산동
4723055500,남부동,37070550,남부동
4725025000,함창읍,37080110,함창읍
4725031000,중동면,37080320,중동면
4725032500,사벌국면,37080480,사벌국면
4725033000,낙동면,37080330,낙동면
4725034000,청리면,37080340,청리면
4725035000,공성면,37080350,공성면
4725036000,외남면,37080360,외남면
4725037000,내서면,37080370,내서면
4725038000,모동면,37080380,모동면
4725039000,모서면,37080390,모서면
4725040000,화동면,37080400,화동면
4725041000,화서면,37080410,화서면
4725042000,화북면,37080420,화북면
4725043000,외서면,37080430,외서면
4725044000,은척면,37080440,은척면
4725045000,공검면,37080450,공검면
4725046000,이안면,37080460,이안면
4725047000,화남면,37080470,화남면
4725052000,남원동,37080520,남원동
4725053000,북문동,37080530,북문동
4725054000,계림동,37080540,계림동
4725055000,동문동,37080550,동문동
4725056000,동성동,37080560,동성동
4725057000,신흥동,37080570,신흥동
4728025000,문경읍,37090110,문경읍
4728025300,가은읍,37090120,가은읍
4728031000,영순면,37090310,영순면
4728032000,산양면,37090320,산양면
4728033000,호계면,37090330,호계면
4728034000,산북면,37090340,산북면
4728035000,동로면,37090350,동로면
4728036000,마성면,37090360,마성면
4728037000,농암면,37090370,농암면
4728057000,점촌1동,37090570,점촌1동
4728058000,점촌2동,37090580,점촌2동
4728059000,점촌3동,37090590,점촌3동
4728060000,점촌4동,37090600,점촌4동
4728061000,점촌5동,37090610,점촌5동
4729025000,하양읍,37100110,하양읍
4729025300,진량읍,37100120,진량읍
4729025600,압량읍,37100130,압량읍
4729031000,와촌면,37100310,와촌면
4729033000,자인면,37100320,자인면
4729034000,용성면,37100330,용성면
4729035000,남산면,37100340,남산면
4729037000,남천면,37100360,남천면
4729051000,중방동,37100560,중방동
4729052000,중앙동,37100510,중앙동
4729053000,남부동,37100540,남부동
4729054100,서부1동,37100530,서부1동
4729054200,서부2동,37100570,서부2동
4729055000,북부동,37100550,북부동
4729056000,동부동,37100520,동부동
4773025000,의성읍,37520110,의성읍
4773031000,단촌면,37520310,단촌면
4773032000,점곡면,37520320,점곡면
4773033000,옥산면,37520330,옥산면
4773034000,사곡면,37520340,사곡면
4773035000,춘산면,37520350,춘산면
4773036000,가음면,37520360,가음면
4773037000,금성면,37520370,금성면
4773038000,봉양면,37520380,봉양면
4773039000,비안면,37520390,비안면
4773040000,구천면,37520400,구천면
4773041000,단밀면,37520410,단밀면
4773042000,단북면,37520420,단북면
4773043000,안계면,37520430,안계면
4773044000,다인면,37520440,다인면
4773045000,신평면,37520450,신평면
4773046000,안평면,37520460,안평면
4773047000,안사면,37520470,안사면
4775025000,청송읍,37530110,청송읍
4775031500,주왕산면,37530380,주왕산면
4775032000,부남면,37530320,부남면
4775033000,현동면,37530330,현동면
4775034000,현서면,37530340,현서면
4775035000,안덕면,37530350,안덕면
4775036000,파천면,37530360,파천면
4775037000,진보면,37530370,진보면
4776025000,영양읍,37540110,영양읍
4776031000,입암면,37540310,입암면
4776032000,청기면,37540320,청기면
4776033000,일월면,37540330,일월면
4776034000,수비면,37540340,수비면
4776035000,석보면,37540350,석보면
4777025000,영덕읍,37550110,영덕읍
4777031000,강구면,37550310,강구면
4777032000,남정면,37550320,남정면
4777033000,달산면,37550330,달산면
4777034000,지품면,37550340,지품면
4777035000,축산면,37550350,축산면
4777036000,영해면,37550360,영해면
4777037000,병곡면,37550370,병곡면
4777038000,창수면,37550380,창수면
4782025000,화양읍,37560110,화양읍
4782025300,청도읍,37560120,청도읍
4782031000,각남면,37560310,각남면
4782032000,풍각면,37560320,풍각면
4782033000,각북면,37560330,각북면
4782034000,이서면,37560340,이서면
4782035000,운문면,37560350,운문면
4782036000,금천면,37560360,금천면
4782037000,매전면,37560370,매전면
4783025300,대가야읍,37570120,대가야읍
4783031000,덕곡면,37570310,덕곡면
4783032000,운수면,37570320,운수면
4783033000,성산면,37570330,성산면
4783034000,다산면,37570340,다산면
4783035000,개진면,37570350,개진면
4783036000,우곡면,37570360,우곡면
4783037000,쌍림면,37570370,쌍림면
4784025000,성주읍,37580110,성주읍
4784031000,선남면,37580310,선남면
4784032000,용암면,37580320,용암면
4784033000,수륜면,37580330,수륜면
4784034000,가천면,37580340,가천면
4784035500,금수강산면,37580351,금수강산면
4784036000,대가면,37580360,대가면
4784037000,벽진면,37580370,벽진면
4784038000,초전면,37580380,초전면
4784039000,월항면,37580390,월항면
4785025000,왜관읍,37590110,왜관읍
4785025300,북삼읍,37590120,북삼읍
4785025600,석적읍,37590130,석적읍
4785031000,지천면,37590310,지천면
4785032000,동명면,37590320,동명면
4785033000,가산면,37590330,가산면
4785036000,약목면,37590360,약목면
4785037000,기산면,37590370,기산면
4790025000,예천읍,37600110,예천읍
4790025300,호명읍,37600121,호명읍
4790031000,용문면,37600310,용문면
4790034000,감천면,37600340,감천면
4790035000,보문면,37600350,보문면
4790037000,유천면,37600370,유천면
4790038000,용궁면,37600380,용궁면
4790039000,개포면,37600390,개포면
4790040000,지보면,37600400,지보면
4790041000,풍양면,37600410,풍양면
4790042000,효자면,37600420,효자면
4790043000,은풍면,37600430,은풍면
4792025000,봉화읍,37610110,봉화읍
4792031000,물야면,37610310,물야면
4792032000,봉성면,37610320,봉성면
4792033000,법전면,37610330,법전면
4792034000,춘양면,37610340,춘양면
4792035000,소천면,37610350,소천면
4792036000,재산면,37610370,재산면
4792037000,명호면,37610380,명호면
4792038000,상운면,37610390,상운면
4792039000,석포면,37610360,석포면
4793025000,울진읍,37620110,울진읍
4793025300,평해읍,37620120,평해읍
4793031000,북면,37620310,북면
4793033000,근남면,37620330,근남면
4793035000,기성면,37620350,기성면
4793036000,온정면,37620360,온정면
4793037000,죽변면,37620370,죽변면
4793038000,후포면,37620380,후포면
4793039000,금강송면,37620390,금강송면
4793040000,매화면,37620400,매화면
4794025000,울릉읍,37630110,울릉읍
4794031000,서면,37630310,서면
4794032000,북면,37630320,북면
4812125000,동읍,38111110,동읍
4812131000,북면,38111310,북면
4812132000,대산면,38111320,대산면
4812151000,의창동,38111510,의창동
4812152000,팔룡동,38111520,팔룡동
4812153000,명곡동,38111530,명곡동
4812154000,봉림동,38111540,봉림동
4812351000,반송동,38112510,반송동
4812351500,용지동,38112580,용지동
4812352000,중앙동,38112520,중앙동
4812353000,상남동,38112530,상남동
4812354000,사파동,38112540,사파동
4812355000,가음정동,38112550,가음정동
4812356000,성주동,38112560,성주동
4812357000,웅남동,38112570,웅남동
4812531000,구산면,38113310,구산면
4812532000,진동면,38113320,진동면
4812533000,진북면,38113330,진북면
4812534000,진전면,38113340,진전면
4812551000,현동,38113510,현동
4812552000,가포동,38113520,가포동
4812553000,월영동,38113530,월영동
4812554000,문화동,38113540,문화동
4812556500,반월중앙동,38113660,반월중앙동
4812557000,완월동,38113570,완월동
4812558000,자산동,38113580,자산동
4812561000,교방동,38113680,교방동
4812563000,오동동,38113670,오동동
4812564000,합포동,38113640,합포동
4812565000,산호동,38113650,산호동
4812725000,내서읍,38114110,내서읍
4812751000,회원1동,38114510,회원1동
4812752000,회원2동,38114520,회원2동
4812754500,석전동,38114630,석전동
4812755000,회성동,38114550,회성동
4812756000,양덕1동,38114560,양덕1동
4812757000,양덕2동,38114570,양덕2동
4812758000,합성1동,38114580,합성1동
4812759000,합성2동,38114590,합성2동
4812760000,구암1동,38114600,구암1동
4812761000,구암2동,38114610,구암2동
4812762000,봉암동,38114620,봉암동
4812953000,충무동,38115660,충무동
4812954000,여좌동,38115540,여좌동
4812955000,태백동,38115550,태백동
4812956000,경화동,38115560,경화동
4812957000,병암동,38115570,병암동
4812958000,석동,38115580,석동
4812959000,이동,38115590,이동
4812960000,자은동,38115600,자은동
4812961000,덕산동,38115610,덕산동
4812962000,풍호동,38115620,풍호동
4812963000,웅천동,38115630,웅천동
4812964000,웅동1동,38115640,웅동1동
4812965000,웅동2동,38115650,웅동2동
4817025000,문산읍,38030110,문산읍
4817031000,내동면,38030310,내동면
4817032000,정촌면,38030320,정촌면
4817033000,금곡면,38030330,금곡면
4817035000,진성면,38030340,진성면
4817036000,일반성면,38030350,일반성면
4817037000,이반성면,38030360,이반성면
4817038000,사봉면,38030370,사봉면
4817039000,지수면,38030380,지수면
4817040000,대곡면,38030390,대곡면
4817041000,금산면,38030400,금산면
4817042000,집현면,38030410,집현면
4817043000,미천면,38030420,미천면
4817044000,명석면,38030430,명석면
4817045000,대평면,38030440,대평면
4817046000,수곡면,38030450,수곡면
4817051500,천전동,38030720,천전동
4817055500,성북동,38030730,성북동
4817056500,중앙동,38030740,중앙동
4817059500,상봉동,38030750,상봉동
4817067300,상대동,38030770,상대동
4817067800,하대동,38030780,하대동
4817068000,상평동,38030650,상평동
4817069500,초장동,38030660,초장동
4817071000,평거동,38030670,평거동
4817071500,신안동,38030680,신안동
4817072000,이현동,38030690,이현동
4817073000,판문동,38030700,판문동
4817074000,가호동,38030710,가호동
4817075000,충무공동,38030760,충무공동
4822025000,산양읍,38050110,산양읍
4822031000,용남면,38050310,용남면
4822033000,도산면,38050320,도산면
4822034000,광도면,38050330,광도면
4822035000,욕지면,38050340,욕지면
4822036000,한산면,38050350,한산면
4822037000,사량면,38050360,사량면
4822051000,도천동,38050620,도천동
4822053000,명정동,38050520,명정동
4822055000,중앙동,38050530,중앙동
4822059000,정량동,38050540,정량동
4822060000,북신동,38050550,북신동
4822066500,미수동,38050630,미수동
4822067000,봉평동,38050640,봉평동
4822070000,무전동,38050560,무전동
4824025000,사천읍,38060110,사천읍
4824031000,정동면,38060310,정동면
4824032000,사남면,38060320,사남면
4824033000,용현면,38060330,용현면
4824034000,축동면,38060340,축동면
4824035000,곤양면,38060350,곤양면
4824036000,곤명면,38060360,곤명면
4824037000,서포면,38060370,서포면
4824051000,동서동,38060510,동서동
4824052000,선구동,38060520,선구동
4824053000,동서금동,38060530,동서금동
4824055000,벌용동,38060550,벌용동
4824057000,향촌동,38060570,향촌동
4824059500,남양동,38060590,남양동
4825025000,진영읍,38070110,진영읍
4825032000,주촌면,38070320,주촌면
4825033000,진례면,38070330,진례면
4825034000,한림면,38070340,한림면
4825035000,생림면,38070350,생림면
4825036000,상동면,38070360,상동면
4825037000,대동면,38070370,대동면
4825051000,동상동,38070510,동상동
4825052000,회현동,38070520,회현동
4825053000,부원동,38070530,부원동
4825054000,내외동,38070540,내외동
4825055000,북부동,38070550,북부동
4825056500,칠산서부동,38070560,칠산서부동
4825058000,활천동,38070580,활천동
4825059000,삼안동,38070590,삼안동
4825060000,불암동,38070600,불암동
4825061000,장유1동,38070610,장유1동
4825062000,장유2동,38070620,장유2동
4825063000,장유3동,38070630,장유3동
4827025000,삼랑진읍,38080110,삼랑진읍
4827025300,하남읍,38080120,하남읍
4827031000,부북면,38080310,부북면
4827032000,상동면,38080320,상동면
4827033000,산외면,38080330,산외면
4827034000,산내면,38080340,산내면
4827035000,단장면,38080350,단장면
4827036000,상남면,38080360,상남면
4827037000,초동면,38080370,초동면
4827038000,무안면,38080380,무안면
4827039000,청도면,38080390,청도면
4827051000,내일동,38080510,내일동
4827052000,내이동,38080520,내이동
4827053000,삼문동,38080540,삼문동
4827054000,가곡동,38080550,가곡동
4827055000,교동,38080530,교동
4831031000,일운면,38090310,일운면
4831032000,동부면,38090320,동부면
4831033000,남부면,38090330,남부면
4831034000,거제면,38090340,거제면
4831035000,둔덕면,38090350,둔덕면
4831036000,사등면,38090360,사등면
4831037000,연초면,38090370,연초면
4831038000,하청면,38090380,하청면
4831039000,장목면,38090390,장목면
4831051000,장승포동,38090610,장승포동
4831053000,능포동,38090530,능포동
4831054000,아주동,38090540,아주동
4831055000,옥포1동,38090550,옥포1동
4831056000,옥포2동,38090560,옥포2동
4831057000,장평동,38090570,장평동
4831058000,고현동,38090580,고현동
4831059000,상문동,38090590,상문동
4831060000,수양동,38090600,수양동
4833025300,물금읍,38100120,물금읍
4833031000,동면,38100310,동면
4833032000,원동면,38100320,원동면
4833033000,상북면,38100330,상북면
4833034000,하북면,38100340,하북면
4833051000,중앙동,38100580,중앙동
4833051500,양주동,38100590,양주동
4833052000,삼성동,38100520,삼성동
4833053000,강서동,38100530,강서동
4833054000,서창동,38100540,서창동
4833055000,소주동,38100550,소주동
4833056000,평산동,38100560,평산동
4833057000,덕계동,38100570,덕계동
4872025000,의령읍,38510110,의령읍
4872031000,가례면,38510310,가례면
4872032000,칠곡면,38510320,칠곡면
4872033000,대의면,38510330,대의면
4872034000,화정면,38510340,화정면
4872035000,용덕면,38510350,용덕면
4872036000,정곡면,38510360,정곡면
4872037000,지정면,38510370,지정면
4872038000,낙서면,38510380,낙서면
4872039000,부림면,38510390,부림면
4872040000,봉수면,38510400,봉수면
4872041500,궁류면,38510410,궁류면
4872042000,유곡면,38510420,유곡면
4873025000,가야읍,38520110,가야읍
4873025300,칠원읍,38520120,칠원읍
4873031000,함안면,38520310,함안면
4873032000,군북면,38520320,군북면
4873033000,법수면,38520330,법수면
4873034000,대산면,38520340,대산면
4873035000,칠서면,38520350,칠서면
4873036000,칠북면,38520360,칠북면
4873038000,산인면,38520380,산인면
4873039000,여항면,38520390,여항면
4874025000,창녕읍,38530110,창녕읍
4874025300,남지읍,38530120,남지읍
4874031000,고암면,38530310,고암면
4874032000,성산면,38530320,성산면
4874033000,대합면,38530330,대합면
4874034000,이방면,38530340,이방면
4874035000,유어면,38530350,유어면
4874036000,대지면,38530360,대지면
4874037000,계성면,38530370,계성면
4874038000,영산면,38530380,영산면
4874039000,장마면,38530390,장마면
4874040000,도천면,38530400,도천면
4874041000,길곡면,38530410,길곡면
4874042000,부곡면,38530420,부곡면
4882025000,고성읍,38540110,고성읍
4882031000,삼산면,38540310,삼산면
4882032000,하일면,38540320,하일면
4882033000,하이면,38540330,하이면
4882034000,상리면,38540340,상리면
4882035000,대가면,38540350,대가면
4882036000,영현면,38540360,영현면
4882037000,영오면,38540370,영오면
4882038000,개천면,38540380,개천면
4882039000,구만면,38540390,구만면
4882040000,회화면,38540400,회화면
4882041000,마암면,38540410,마암면
4882042000,동해면,38540420,동해면
4882043000,거류면,38540430,거류면
4884025000,남해읍,38550110,남해읍
4884031000,이동면,38550310,이동면
4884032000,상주면,38550320,상주면
4884033000,삼동면,38550330,삼동면
4884034000,미조면,38550340,미조면
4884035000,남면,38550350,남면
4884036000,서면,38550360,서면
4884037000,고현면,38550370,고현면
4884038000,설천면,38550380,설천면
4884039000,창선면,38550390,창선면
4885025000,하동읍,38560110,하동읍
4885031000,화개면,38560310,화개면
4885032000,악양면,38560320,악양면
4885033000,적량면,38560330,적량면
4885034000,횡천면,38560340,횡천면
4885035000,고전면,38560350,고전면
4885036000,금남면,38560360,금남면
4885037000,진교면,38560380,진교면
4885038000,양보면,38560390,양보면
4885039000,북천면,38560400,북천면
4885040000,청암면,38560410,청암면
4885041000,옥종면,38560420,옥종면
4885042000,금성면,38560370,금성면
4886025000,산청읍,38570110,산청읍
4886031000,차황면,38570310,차황면
4886032000,오부면,38570320,오부면
4886033000,생초면,38570330,생초면
4886034000,금서면,38570340,금서면
4886035000,삼장면,38570350,삼장면
4886036000,시천면,38570360,시천면
4886037000,단성면,38570370,단성면
4886038000,신안면,38570380,신안면
4886039000,생비량면,38570390,생비량면
4886040000,신등면,38570400,신등면
4887025000,함양읍,38580110,함양읍
4887031000,마천면,38580310,마천면
4887032000,휴천면,38580320,휴천면
4887033000,유림면,38580330,유림면
4887034000,수동면,38580340,수동면
4887035000,지곡면,38580350,지곡면
4887036000,안의면,38580360,안의면
4887037000,서하면,38580370,서하면
4887038000,서상면,38580380,서상면
4887039000,백전면,38580390,백전면
4887040000,병곡면,38580400,병곡면
4888025000,거창읍,38590110,거창읍
4888031000,주상면,38590310,주상면
4888032000,웅양면,38590320,웅양면
4888033000,고제면,38590330,고제면
4888034000,북상면,38590340,북상면
4888035000,위천면,38590350,위천면
4888036000,마리면,38590360,마리면
4888037000,남상면,38590370,남상면
4888038000,남하면,38590380,남하면
4888039000,신원면,38590390,신원면
4888040000,가조면,38590400,가조면
4888041000,가북면,38590410,가북면
4889025000,합천읍,38600110,합천읍
4889031000,봉산면,38600310,봉산면
4889032000,묘산면,38600320,묘산면
4889033000,가야면,38600330,가야면
4889034000,야로면,38600340,야로면
4889035000,율곡면,38600350,율곡면
4889036000,초계면,38600360,초계면
4889037000,쌍책면,38600370,쌍책면
4889038000,덕곡면,38600380,덕곡면
4889039000,청덕면,38600390,청덕면
4889040000,적중면,38600400,적중면
4889041000,대양면,38600410,대양면
4889042000,쌍백면,38600420,쌍백면
4889043000,삼가면,38600430,삼가면
4889044000,가회면,38600440,가회면
4889045000,대병면,38600450,대병면
4889046000,용주면,38600460,용주면
5011025000,한림읍,39010110,한림읍
5011025300,애월읍,39010120,애월읍
5011025600,구좌읍,39010130,구좌읍
5011025900,조천읍,39010140,조천읍
5011031000,한경면,39010310,한경면
5011032000,추자면,39010320,추자면
5011033000,우도면,39010330,우도면
5011051000,일도1동,39010510,일도1동
5011052000,일도2동,39010520,일도2동
5011053000,이도1동,39010530,이도1동
5011054000,이도2동,39010540,이도2동
5011055000,삼도1동,39010550,삼도1동
5011056000,삼도2동,39010560,삼도2동
5011057000,용담1동,39010570,용담1동
5011058000,용담2동,39010580,용담2동
5011059000,건입동,39010590,건입동
5011060000,화북동,39010600,화북동
5011061000,삼양동,39010610,삼양동
5011062000,봉개동,39010620,봉개동
5011063000,아라동,39010630,아라동
5011064000,오라동,39010640,오라동
5011065000,연동,39010650,연동
5011066000,노형동,39010660,노형동
5011067000,외도동,39010670,외도동
5011068000,이호동,39010680,이호동
5011069000,도두동,39010690,도두동
5013025000,대정읍,39020110,대정읍
5013025300,남원읍,39020120,남원읍
5013025900,성산읍,39020130,성산읍
5013031000,안덕면,39020310,안덕면
5013032000,표선면,39020320,표선면
5013051000,송산동,39020510,송산동
5013052000,정방동,39020520,정방동
5013053000,중앙동,39020530,중앙동
5013054000,천지동,39020540,천지동
5013055000,효돈동,39020550,효돈동
5013056000,영천동,39020560,영천동
5013057000,동홍동,39020570,동홍동
5013058000,서홍동,39020580,서홍동
5013059000,대륜동,39020590,대륜동
5013060000,대천동,39020600,대천동
5013061000,중문동,39020610,중문동
5013062000,예래동,39020620,예래동
